gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4440982342	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/190918162	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		San José	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.785121	-84.196272	72.0						2023-11-13	13	11	2023	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	190918162		Daniel Arias	2023-11-13T17:23:21	CC_BY_NC_4_0	Daniel Arias	Daniel Arias			2024-04-21T17:35:29.250Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4440709091	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/191005191	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.318337	-84.809203	12.0						2023-11-10T08:17:34	10	11	2023	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	191005191		kautherh	2023-11-14T15:37:54	CC_BY_NC_4_0	kautherh	kautherh			2024-04-21T17:59:19.846Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4440654052	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/190616669	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.318525	-84.809433	77.0						2023-11-10T08:17:37	10	11	2023	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	190616669		Fabian Orozco	2023-11-10T22:08:29	CC_BY_NC_4_0	maddiieo	maddiieo			2024-04-21T17:35:06.387Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4438740400	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/189979657	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		Cartago	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.950384	-83.883595	193.0						2023-06-25T14:55	25	6	2023	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	189979657		Jacob Ashton	2023-11-04T18:32:39	CC_BY_NC_4_0	Jacob Ashton	Jacob Ashton			2024-04-21T17:59:12.078Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4436409170	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/189041838	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		Cartago	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.905308	-83.780692	4.0						2023-10-23T12:05:09	23	10	2023	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	189041838		Caminos Amigables con Felinos-Panthera	2023-10-26T19:43:58	CC_BY_NC_4_0	Caminos Amigables con Felinos-Panthera	Caminos Amigables con Felinos-Panthera			2024-04-21T17:34:57.449Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4405249469	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/140202843	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.314517	-84.811299	14.0						2022-10-27T12:49:55	27	10	2022	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	140202843		Sam Eberhard	2022-10-27T23:39:33	CC_BY_4_0	Sam Eberhard	Sam Eberhard			2024-04-21T17:29:20.459Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4153784008	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/172003558	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		Cartago	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.936383	-83.98736	29.0						2023-04-06T03:53	6	4	2023	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	172003558		sebastiantroeng	2023-07-09T18:22:31	CC_BY_NC_4_0	sebastiantroeng	sebastiantroeng			2024-04-21T17:33:48.610Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4137649050	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/164564323	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.890844	-85.599135	54.0						2023-05-29T17:40:04	29	5	2023	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	164564323		Jairo Moya Vargas	2023-05-30T02:46:07	CC_BY_NC_4_0	Jairo Moya Vargas	Jairo Moya Vargas			2024-04-21T17:32:50.449Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4102558523	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/155343102	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.316963	-84.809875	44.0						2023-04-15T08:44:51	15	4	2023	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	155343102		Federico A. Chinchilla Romero	2023-04-20T04:22:27	CC_BY_NC_4_0	bgrazda	bgrazda			2024-04-21T17:31:13.394Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4096874984	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/155768361	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.316615	-84.810714	372.0						2023-04-15T08:44:46	15	4	2023	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	155768361		remmi_p	2023-04-20T16:42:50	CC_BY_NC_4_0	remmi_p	remmi_p			2024-04-21T17:55:30.283Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4096585594	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/156334907	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.317128	-84.809913	6.0						2023-04-15T08:45:01	15	4	2023	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	156334907		shelfand	2023-04-23T23:43:41	CC_BY_NC_4_0	shelfand	shelfand			2024-04-21T17:31:07.015Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4091793672	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/155506785	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.317163	-84.81005	13.0						2023-04-15T08:44:45	15	4	2023	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	155506785		ianreis1	2023-04-18T18:48:25	CC_BY_NC_4_0	ianreis1	ianreis1			2024-04-21T17:55:28.632Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4091420624	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/155344665	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.317072	-84.809953	4.0						2023-04-15T08:44:30	15	4	2023	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	155344665		mkleit	2023-04-17T23:45:36	CC_BY_NC_4_0	ryanpmoon	ryanpmoon			2024-04-21T17:31:08.289Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4080808414	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/154161702	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		Heredia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.06801	-84.077477	4.0						2023-04-02T14:16	2	4	2023	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	154161702		jose2883cr	2023-04-09T20:19:33	CC_BY_NC_4_0	jose2883cr	jose2883cr			2024-04-21T17:30:55.549Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4080662688	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/153559521	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.852842	-84.676822							2023-04-05T05:38:12	5	4	2023	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	153559521		mariobv87	2023-04-05T12:59:28	CC_BY_NC_4_0	mariobv87	mariobv87			2024-04-21T17:30:34.145Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4063014713	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/150612581	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.781957	-84.927458	382.0						2023-03-08T12:06:46	8	3	2023	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	150612581		Benoît Segerer	2023-03-08T23:30:42	CC_BY_NC_4_0	Benoît Segerer	Benoît Segerer			2024-04-21T17:54:41.917Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4062984501	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/138750980	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		Cartago	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.929559	-83.97851	211.0						2022-10-13T23:20	13	10	2022	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	138750980		caiman90	2022-10-23T19:33:03	CC_BY_NC_4_0	Rosaura Elizondo	Rosaura Elizondo			2024-04-21T17:28:22.460Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4062544320	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/30846356	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.713291	-85.58992	357.0						2019-08-14T16:55:07	14	8	2019	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	30846356		German Vargas	2019-08-15T00:53:48	CC0_1_0	German Vargas	German Vargas			2024-04-21T17:41:40.360Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4046505716	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/149401189	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		San José	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.571842	-83.741088	4.0						2023-02-08T13:20:31	8	2	2023	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	149401189		Caminos Amigables con Felinos-Panthera	2023-02-22T13:47:51	CC_BY_NC_4_0	Caminos Amigables con Felinos-Panthera	Caminos Amigables con Felinos-Panthera			2024-04-21T17:54:59.330Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4015014589	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/129763366	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.957359	-83.068905	208.0						2022-08-06T09:59	6	8	2022	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	129763366		Osa Conservation	2022-08-07T01:40:55	CC_BY_NC_4_0	Osa Conservation	Osa Conservation			2024-04-21T17:54:27.729Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4014948207	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/146062765	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		Heredia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.540704	-83.882285	297.0						2023-01-06T22:43:33	6	1	2023	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	146062765		Anthony Ramírez Murillo	2023-01-07T20:21:55	CC_BY_NC_4_0	Anthony Ramírez Murillo	Anthony Ramírez Murillo			2024-04-21T17:30:38.818Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4011631913	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/145364492	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.248794	-85.834714	8.0						2022-12-26T05:37	26	12	2022	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	145364492		Scott Loarie	2022-12-29T18:16:01	CC0_1_0	Scott Loarie	Scott Loarie			2024-04-21T18:31:47.229Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4006683995	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/144574994	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.316605	-84.80908							2022-12-16T10:42:33	16	12	2022	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	144574994		Daniel Alexander Carrillo Mtz	2022-12-18T02:19:46	CC_BY_NC_4_0	Daniel Alexander Carrillo Mtz	Daniel Alexander Carrillo Mtz			2024-04-21T17:30:28.793Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4006605033	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/144580939	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		Cartago	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.864833	-83.764236	31218.0						2013-05-15T22:16	15	5	2013	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	144580939		Marco Acuña	2022-12-18T04:19:55	CC_BY_NC_4_0	Marco Acuña	Marco Acuña			2024-04-21T17:54:42.859Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3985821103	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/142983924	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.314488	-84.812123							2022-11-26T12:30:14	26	11	2022	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	142983924		Federico A. Chinchilla Romero	2022-11-27T00:58:08	CC_BY_NC_4_0	Federico A. Chinchilla Romero	Federico A. Chinchilla Romero			2024-04-21T17:54:33.272Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3961116094	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/140320411	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		San José	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.921344	-84.27702	73.0						2022-10-25T07:49	25	10	2022	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	140320411		Roberto Vargas	2022-10-29T01:25:15	CC_BY_NC_4_0	Roberto Vargas	Roberto Vargas			2024-04-21T17:53:34.754Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3947641180	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/138572617	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.314829	-84.811819	22.0						2022-10-04T11:00	4	10	2022	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	138572617		Frank Joyce	2022-10-13T02:10:19	CC_BY_NC_4_0	Frank Joyce	Frank Joyce			2024-04-21T17:53:47.960Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3902140119	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/126829585	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.890585	-85.599411							2022-07-17T12:29:46	17	7	2022	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	126829585		Jairo Moya Vargas	2022-07-18T16:22:56	CC_BY_NC_4_0	Jairo Moya Vargas	Jairo Moya Vargas			2024-04-21T17:27:30.989Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3881799861	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/128310826	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		Cartago	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.963483	-83.83078	13.0						2022-07-27T15:17:03	27	7	2022	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	128310826		Fernando Gual-Suarez	2022-07-28T15:46:35	CC_BY_NC_4_0	Fernando Gual-Suarez	Fernando Gual-Suarez			2024-04-21T18:30:46.879Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3874137185	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/126771256	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		Heredia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.065755	-84.079193	31.0						2022-07-17T23:19	17	7	2022	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	126771256		jose2883cr	2022-07-18T05:24:23	CC_BY_NC_4_0	jose2883cr	jose2883cr			2024-04-21T18:31:03.467Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3802483491	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/116990457	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.194491	-84.2869	8.0						2022-05-14T10:09	14	5	2022	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	116990457		Jean Carlo Barrantes Rodríguez	2022-05-14T16:17:40	CC_BY_NC_4_0	Jean Carlo Barrantes Rodríguez	Jean Carlo Barrantes Rodríguez			2024-04-21T17:26:15.616Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3773792323	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/114545465	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		Cartago	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.956554	-83.873021	488.0						2022-04-30T14:23	30	4	2022	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	114545465		Michelle Monge-Velazquez	2022-05-02T03:40:29	CC_BY_4_0	Michelle Monge-Velazquez	Michelle Monge-Velazquez			2024-04-21T17:25:32.324Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3747170797	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/109401800	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		San José	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.721767	-84.131148	881.0						2010-02-07T12:12:02Z	7	2	2010	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	109401800		luisfelipemorenomonge	2022-03-24T21:00:27	CC_BY_NC_4_0	luisfelipemorenomonge	luisfelipemorenomonge			2024-04-21T17:50:04.021Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3499641485	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/106562932	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.890542	-85.599764							2022-02-10T17:30:13	10	2	2022	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	106562932		Jairo Moya Vargas	2022-02-11T19:13:32	CC_BY_NC_4_0	Jairo Moya Vargas	Jairo Moya Vargas			2024-04-21T17:24:38.669Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3499395587	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/105926397	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		Heredia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.07898	-84.095324	65.0						2020-10-28T22:34:11Z	28	10	2020	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	105926397		jose2883cr	2022-02-07T19:59:19	CC_BY_NC_4_0	jose2883cr	jose2883cr			2024-04-21T17:49:46.228Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3456212946	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/103543859	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		San José	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.577132	-83.801659	136.0						2021-12-20T08:14	20	12	2021	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	103543859		emerlee	2021-12-23T20:41:16	CC_BY_4_0	emerlee	emerlee			2024-04-21T17:24:38.432Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3415813359	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/101304499	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis latrans		SPECIES	Canis latrans Say, 1823	Canis latrans		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.138265	-85.027056							2021-10-22T09:46	22	10	2021	5219153	5219153	HUMAN_OBSERVATION	iNaturalist	Observations	101304499		avocat	2021-11-17T03:36:49	CC_BY_NC_4_0	avocat	avocat			2024-04-21T17:24:33.421Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
